FSCU7397455,20,GP,DM,28240,2240,02/03,MERATUS GORONTALO-S136,MSC,2021-09-20 13:07:10,MSC,,D,PNJMTY275136
TCKU3921946,20,GP,DM,28260,2220,07/10,MERATUS GORONTALO-S136,MSC,2021-09-21 09:28:18,MSC,,B,PNJMTY275136
MEDU6422990,20,GP,DM,28260,2220,04/11,MERATUS GORONTALO-S136,MSC,2021-09-21 09:28:41,MSC,,B,PNJMTY275136
TCKU2332514,20,GP,DM,28300,2180,08/10,MERATUS GORONTALO-S136,MSC,2021-09-21 09:29:02,MSC,,B,PNJMTY275136
MEDU3743018,20,GP,DM,28200,2280,07/08,MERATUS GORONTALO-S136,MSC,2021-09-21 09:29:24,MSC,,C,PNJMTY275136
TCKU2233928,20,GP,DM,28300,2180,11/10,MERATUS GORONTALO-S136,MSC,2021-09-21 09:29:48,MSC,,B,PNJMTY275136
TGHU3961462,20,GP,DM,28380,2100,05/05,MERATUS GORONTALO-S136,MSC,2021-09-21 09:30:15,MSC,,D,PNJMTY275136
FSCU3400268,20,GP,DM,28260,2220,02/04,MERATUS GORONTALO-S136,MSC,2021-09-21 09:30:41,MSC,,C,PNJMTY275136
MEDU6043086,20,GP,DM,28280,2200,12/10,MERATUS GORONTALO-S136,MSC,2021-09-21 09:45:01,MSC,,B,PNJMTY275136
MEDU6315456,20,GP,DM,28200,2280,03/11,MERATUS GORONTALO-S136,MSC,2021-09-21 09:45:23,MSC,,B,PNJMTY275136
FSCU3764260,20,GP,DM,28260,2220,04/03,MERATUS GORONTALO-S136,MSC,2021-09-21 09:45:42,MSC,,D,PNJMTY275136
MEDU2745588,20,GP,DM,28200,2280,01/08,MERATUS GORONTALO-S136,MSC,2021-09-21 09:46:31,MSC,,C,PNJMTY275136
TCKU3805118,20,GP,DM,28300,2180,04/10,MERATUS GORONTALO-S136,MSC,2021-09-21 09:46:56,MSC,,B,PNJMTY275136
TRHU1746668,20,GP,DM,28300,2180,08/12,MERATUS GORONTALO-S136,MSC,2021-09-21 09:47:16,MSC,,B,PNJMTY275136
MSDU1066281,20,GP,AV,28260,2220,04/19,MERATUS GORONTALO-S136,MSC,2021-09-21 09:59:48,MSC,,A,PNJMTY275136
MSDU1878156,20,GP,AV,28260,2220,04/04,MERATUS GORONTALO-S136,MSC,2021-09-21 10:05:07,MSC,,A,PNJMTY275136
MSDU1380097,20,GP,AV,28260,2220,05/19,MERATUS GORONTALO-S136,MSC,2021-09-21 10:05:24,MSC,,A,PNJMTY275136
MEDU3900225,20,GP,AV,28200,2280,07/10,MERATUS GORONTALO-S136,MSC,2021-09-21 10:05:49,MSC,,B,PNJMTY275136
FCIU5875258,20,GP,AV,28300,2180,03/15,MERATUS GORONTALO-S136,MSC,2021-09-21 10:06:19,MSC,,A,PNJMTY275136
MSCU6713237,20,GP,AV,28200,2280,01/08,MERATUS GORONTALO-S136,MSC,2021-09-21 10:06:40,MSC,,C,PNJMTY275136
MEDU2389229,20,GP,AV,28200,2280,09/07,MERATUS GORONTALO-S136,MSC,2021-09-21 10:07:05,MSC,,C,PNJMTY275136
MSDU1181768,20,GP,AV,28260,2220,08/19,MERATUS GORONTALO-S136,MSC,2021-09-21 10:07:24,MSC,,A,PNJMTY275136
MEDU6292010,20,GP,AV,28200,2280,03/11,MERATUS GORONTALO-S136,MSC,2021-09-21 10:07:47,MSC,,B,PNJMTY275136
MEDU3725251,20,GP,AV,28200,2280,06/08,MERATUS GORONTALO-S136,MSC,2021-09-21 10:08:04,MSC,,C,PNJMTY275136
GLDU3931374,20,GP,AV,28250,2230,02/07,MERATUS GORONTALO-S136,MSC,2021-09-21 10:08:49,MSC,,C,PNJMTY275136
FTAU1461687,20,GP,AV,28380,2100,07/19,MERATUS GORONTALO-S136,MSC,2021-09-21 10:09:36,MSC,,A,PNJMTY275136
CAIU6737173,20,GP,AV,28380,2100,08/18,MERATUS GORONTALO-S136,MSC,2021-09-21 10:10:02,MSC,,A,PNJMTY275136
MEDU2081004,20,GP,AV,28200,2280,07/07,MERATUS GORONTALO-S136,MSC,2021-09-21 10:10:20,MSC,,C,PNJMTY275136
MEDU6074908,20,GP,AV,28200,2280,12/10,MERATUS GORONTALO-S136,MSC,2021-09-21 10:10:39,MSC,,B,PNJMTY275136
MEDU5673959,20,GP,AV,28360,2120,03/19,MERATUS GORONTALO-S136,MSC,2021-09-21 10:10:58,MSC,,A,PNJMTY275136
TLLU2127032,20,GP,AV,28380,2100,12/17,MERATUS GORONTALO-S136,MSC,2021-09-21 10:16:36,MSC,,A,PNJMTY275136
MSDU1510307,20,GP,AV,28260,2220,07/19,MERATUS GORONTALO-S136,MSC,2021-09-21 10:17:20,MSC,,A,PNJMTY275136
MEDU6239119,20,GP,AV,28200,2280,12/10,MERATUS GORONTALO-S136,MSC,2021-09-21 10:17:39,MSC,,B,PNJMTY275136
TGCU2038724,20,GP,AV,28295,2185,03/16,MERATUS GORONTALO-S136,MSC,2021-09-21 10:19:56,MSC,,A,PNJMTY275136
TCKU1284366,20,GP,AV,28300,2180,10/17,MERATUS GORONTALO-S136,MSC,2021-09-21 10:20:13,MSC,,A,PNJMTY275136
MEDU2118335,20,GP,AV,28200,2280,04/07,MERATUS GORONTALO-S136,MSC,2021-09-21 10:20:52,MSC,,D,PNJMTY275136
TEMU2190311,20,GP,AV,28380,2100,04/10,MERATUS GORONTALO-S136,MSC,2021-09-21 10:21:50,MSC,,B,PNJMTY275136
MAGU2377718,20,GP,AV,28270,2210,04/14,MERATUS GORONTALO-S136,MSC,2021-09-21 10:22:13,MSC,,B,PNJMTY275136
MEDU2139235,20,GP,AV,28200,2280,04/07,MERATUS GORONTALO-S136,MSC,2021-09-21 10:29:46,MSC,,C,PNJMTY275136
MEDU3471115,20,GP,AV,28200,2280,05/08,MERATUS GORONTALO-S136,MSC,2021-09-21 10:30:18,MSC,,C,PNJMTY275136
FCIU4235997,20,GP,AV,28300,2180,04/10,MERATUS GORONTALO-S136,MSC,2021-09-21 10:30:38,MSC,,B,PNJMTY275136
FCIU4671096,20,GP,AV,28300,2180,04/12,MERATUS GORONTALO-S136,MSC,2021-09-21 10:31:14,MSC,,B,PNJMTY275136
BMOU1616482,20,GP,AV,28380,2100,07/20,MERATUS GORONTALO-S136,MSC,2021-09-21 10:42:08,MSC,,A,PNJMTY275136
TCLU2752833,20,GP,AV,28250,2230,08/10,MERATUS GORONTALO-S136,MSC,2021-09-21 10:43:05,MSC,,B,PNJMTY275136
FBIU0509568,20,GP,AV,28380,2100,08/18,MERATUS GORONTALO-S136,MSC,2021-09-21 10:43:20,MSC,,A,PNJMTY275136
FSCU3232570,20,GP,AV,28300,2180,01/99,MERATUS GORONTALO-S136,MSC,2021-09-21 10:43:42,MSC,,E,PNJMTY275136
MEDU1462433,20,GP,AV,28200,2280,12/06,MERATUS GORONTALO-S136,MSC,2021-09-21 10:44:28,MSC,,C,PNJMTY275136
MEDU5700268,20,GP,AV,28260,2220,12/17,MERATUS GORONTALO-S136,MSC,2021-09-21 13:23:14,MSC,,B,PNJMTY275136
LLTU2064928,20,GP,AV,28280,2200,06/08,MERATUS GORONTALO-S136,MSC,2021-09-21 13:23:27,MSC,,C,PNJMTY275136
GESU1437983,20,GP,AV,28305,2175,04/11,MERATUS GORONTALO-S136,MSC,2021-09-21 13:23:50,MSC,,C,PNJMTY275136
TRLU3923020,20,GP,AV,28260,2220,04/05,MERATUS GORONTALO-S136,MSC,2021-09-21 13:24:11,MSC,,C,PNJMTY275136
MEDU6319615,20,GP,AV,28200,2280,03/11,MERATUS GORONTALO-S136,MSC,2021-09-21 13:24:32,MSC,,C,PNJMTY275136
MSDU1440128,20,GP,AV,28260,2220,07/19,MERATUS GORONTALO-S136,MSC,2021-09-21 13:24:47,MSC,,C,PNJMTY275136
MSDU1737292,20,GP,AV,28260,2220,02/21,MERATUS GORONTALO-S136,MSC,2021-09-21 13:25:10,MSC,,A,PNJMTY275136
CARU3081489,20,GP,AV,28280,2200,01/07,MERATUS GORONTALO-S136,MSC,2021-09-21 13:25:22,MSC,,C,PNJMTY275136
FSCU3929035,20,GP,AV,28260,2220,12/02,MERATUS GORONTALO-S136,MSC,2021-09-21 13:25:41,MSC,,C,PNJMTY275136
BMOU2711545,20,GP,AV,28260,2220,07/10,MERATUS GORONTALO-S136,MSC,2021-09-21 13:25:56,MSC,,C,PNJMTY275136
GLDU9427458,20,GP,AV,28300,2180,08/11,MERATUS GORONTALO-S136,MSC,2021-09-21 13:26:17,MSC,,C,PNJMTY275136
MEDU5032446,20,GP,AV,28260,2220,11/18,MERATUS GORONTALO-S136,MSC,2021-09-21 13:26:37,MSC,,B,PNJMTY275136
MSCU6076782,20,GP,AV,28200,2280,01/05,MERATUS GORONTALO-S136,MSC,2021-09-21 13:27:15,MSC,,C,PNJMTY275136
TRHU2377100,20,GP,AV,28300,2180,07/12,MERATUS GORONTALO-S136,MSC,2021-09-21 13:27:34,MSC,,C,PNJMTY275136
MSCU3599877,20,GP,AV,28200,2280,02/06,MERATUS GORONTALO-S136,MSC,2021-09-21 13:27:49,MSC,,C,PNJMTY275136
TRHU1827923,20,GP,AV,28300,2180,12/10,MERATUS GORONTALO-S136,MSC,2021-09-21 13:28:25,MSC,,C,PNJMTY275136
MEDU5638705,20,GP,AV,28380,2100,04/19,MERATUS GORONTALO-S136,MSC,2021-09-21 13:29:07,MSC,,A,PNJMTY275136
GLDU5079879,20,GP,AV,28320,2160,05/06,MERATUS GORONTALO-S136,MSC,2021-09-21 13:29:23,MSC,,C,PNJMTY275136
PGTU2334219,20,GP,AV,28230,2250,08/07,MERATUS GORONTALO-S136,MSC,2021-09-21 13:29:44,MSC,,C,PNJMTY275136
GLDU5481445,20,GP,AV,28250,2230,06/04,MERATUS GORONTALO-S136,MSC,2021-09-21 13:30:04,MSC,,C,PNJMTY275136
MEDU6578088,20,GP,AV,28260,2220,04/11,MERATUS GORONTALO-S136,MSC,2021-09-21 13:30:22,MSC,,C,PNJMTY275136
MEDU1061847,20,GP,AV,28200,2280,05/06,MERATUS GORONTALO-S136,MSC,2021-09-21 13:30:48,MSC,,C,PNJMTY275136
XINU1415635,20,GP,AV,28280,2200,03/07,MERATUS GORONTALO-S136,MSC,2021-09-21 13:31:02,MSC,,C,PNJMTY275136
DFSU1476633,20,GP,AV,28320,2160,03/14,MERATUS GORONTALO-S136,MSC,2021-09-21 13:31:12,MSC,,C,PNJMTY275136
FCIU3872769,20,GP,AV,28260,2220,02/08,MERATUS GORONTALO-S136,MSC,2021-09-21 13:31:29,MSC,,C,PNJMTY275136
MEDU2698784,20,GP,AV,28200,2280,04/08,MERATUS GORONTALO-S136,MSC,2021-09-21 13:31:44,MSC,,C,PNJMTY275136
MEDU6109115,20,GP,AV,28200,2280,12/10,MERATUS GORONTALO-S136,MSC,2021-09-21 13:32:28,MSC,,C,PNJMTY275136
CAAU2073319,20,GP,AV,28380,2100,01/09,MERATUS GORONTALO-S136,MSC,2021-09-21 13:40:37,MSC,,C,PNJMTY275136
MSDU1674194,20,GP,AV,28260,2220,11/20,MERATUS GORONTALO-S136,MSC,2021-09-21 13:40:57,MSC,,C,PNJMTY275136
FTAU1244866,20,GP,DM,28380,2100,06/19,MERATUS GORONTALO-S136,MSC,2021-09-21 13:59:43,MSC,,B,PNJMTY275136
BMOU2051349,20,GP,DM,28260,2220,04/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:00:37,MSC,,C,PNJMTY275136
MEDU6510920,20,GP,DM,28200,2280,04/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:00:51,MSC,,C,PNJMTY275136
TGHU0974810,20,GP,DM,28280,2200,01/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:01:42,MSC,,C,PNJMTY275136
FCIU4625866,20,GP,DM,28300,2180,05/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:01:54,MSC,,C,PNJMTY275136
TCLU2097990,20,GP,DM,28250,2230,07/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:02:08,MSC,,C,PNJMTY275136
MEDU1481773,20,GP,DM,28200,2280,11/06,MERATUS GORONTALO-S136,MSC,2021-09-21 14:02:21,MSC,,C,PNJMTY275136
MSCU3137246,20,GP,DM,28200,2280,12/03,MERATUS GORONTALO-S136,MSC,2021-09-21 14:02:35,MSC,,C,PNJMTY275136
BMOU2815431,20,GP,DM,28260,2220,03/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:02:49,MSC,,C,PNJMTY275136
MEDU3034964,20,GP,DM,28200,2280,05/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:03:11,MSC,,C,PNJMTY275136
MEDU1518620,20,GP,DM,28200,2280,11/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:03:24,MSC,,C,PNJMTY275136
GLDU2135270,20,GP,DM,28200,2280,03/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:03:43,MSC,,C,PNJMTY275136
FCIU2391753,20,GP,DM,28260,2220,06/05,MERATUS GORONTALO-S136,MSC,2021-09-21 14:03:59,MSC,,C,PNJMTY275136
MEDU3078237,20,GP,DM,28200,2280,04/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:04:16,MSC,,C,PNJMTY275136
MEDU3593176,20,GP,DM,28200,2280,06/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:04:33,MSC,,C,PNJMTY275136
MEDU5412810,20,GP,AV,28260,2220,11/18,MERATUS GORONTALO-S136,MSC,2021-09-21 14:19:53,MSC,,B,PNJMTY275136
FTAU1239854,20,GP,DM,28380,2100,06/19,MERATUS GORONTALO-S136,MSC,2021-09-21 14:20:09,MSC,,A,PNJMTY275136
TEMU3467545,20,GP,AV,28280,2200,02/12,MERATUS GORONTALO-S136,MSC,2021-09-21 14:20:27,MSC,,B,PNJMTY275136
MEDU5437742,20,GP,AV,28260,2220,11/18,MERATUS GORONTALO-S136,MSC,2021-09-21 14:20:52,MSC,,C,PNJMTY275136
FCIU4625700,20,GP,AV,28300,2180,11/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:21:04,MSC,,C,PNJMTY275136
TGBU3228047,20,GP,AV,28380,2100,07/10,MERATUS GORONTALO-S136,MSC,2021-09-21 14:21:21,MSC,,C,PNJMTY275136
TEMU3744758,20,GP,AV,28280,2200,04/12,MERATUS GORONTALO-S136,MSC,2021-09-21 14:21:36,MSC,,C,PNJMTY275136
MEDU2666745,20,GP,AV,28200,2280,04/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:21:47,MSC,,C,PNJMTY275136
MEDU2860370,20,GP,DM,28200,2280,03/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:22:05,MSC,,C,PNJMTY275136
DFSU2885153,20,GP,DM,28320,2160,04/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:22:18,MSC,,C,PNJMTY275136
MSCU6194240,20,GP,DM,28280,2200,04/05,MERATUS GORONTALO-S136,MSC,2021-09-21 14:22:32,MSC,,C,PNJMTY275136
CAXU3214843,20,GP,DM,28280,2200,07/06,MERATUS GORONTALO-S136,MSC,2021-09-21 14:22:47,MSC,,C,PNJMTY275136
MEDU1677088,20,GP,AV,28200,2280,12/06,MERATUS GORONTALO-S136,MSC,2021-09-21 14:23:29,MSC,,C,PNJMTY275136
FSCU3595956,20,GP,DM,28260,2220,03/12,MERATUS GORONTALO-S136,MSC,2021-09-21 14:23:40,MSC,,C,PNJMTY275136
MSDU1158053,20,GP,AV,28260,2220,07/19,MERATUS GORONTALO-S136,MSC,2021-09-21 14:23:55,MSC,,A,PNJMTY275136
MEDU5462534,20,GP,AV,28260,2220,11/13,MERATUS GORONTALO-S136,MSC,2021-09-21 14:24:06,MSC,,C,PNJMTY275136
MAGU2275167,20,GP,AV,28350,2130,12/12,MERATUS GORONTALO-S136,MSC,2021-09-21 14:24:19,MSC,,C,PNJMTY275136
MSDU1438331,20,GP,AV,28260,2220,10/19,MERATUS GORONTALO-S136,MSC,2021-09-21 14:24:33,MSC,,A,PNJMTY275136
FCIU5975600,20,GP,AV,28300,2180,05/15,MERATUS GORONTALO-S136,MSC,2021-09-21 14:24:46,MSC,,A,PNJMTY275136
TEMU3738652,20,GP,AV,28280,2200,11/12,MERATUS GORONTALO-S136,MSC,2021-09-21 14:25:01,MSC,,C,PNJMTY275136
GLDU9424295,20,GP,AV,28300,2180,08/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:25:12,MSC,,C,PNJMTY275136
MEDU6206115,20,GP,AV,28200,2280,12/10,MERATUS GORONTALO-S136,MSC,2021-09-21 14:25:23,MSC,,C,PNJMTY275136
FCIU3952571,20,GP,AV,28260,2220,04/08,MERATUS GORONTALO-S136,MSC,2021-09-21 14:25:34,MSC,,C,PNJMTY275136
FTAU1238272,20,GP,AV,28380,2100,08/19,MERATUS GORONTALO-S136,MSC,2021-09-21 14:25:44,MSC,,C,PNJMTY275136
TLLU2197174,20,GP,AV,28380,2100,12/17,MERATUS GORONTALO-S136,MSC,2021-09-21 14:25:53,MSC,,C,PNJMTY275136
TEMU2541421,20,GP,AV,28280,2200,04/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:26:03,MSC,,C,PNJMTY275136
MEDU5721790,20,GP,AV,28260,2220,02/17,MERATUS GORONTALO-S136,MSC,2021-09-21 14:26:13,MSC,,C,PNJMTY275136
SEGU3686676,20,GP,AV,28400,2080,05/19,MERATUS GORONTALO-S136,MSC,2021-09-21 14:26:26,MSC,,A,PNJMTY275136
BMOU2816741,20,GP,AV,28260,2220,03/11,MERATUS GORONTALO-S136,MSC,2021-09-21 14:26:38,MSC,,C,PNJMTY275136
MSCU2519244,20,OT,DM,28110,2370,07/97,MERATUS GORONTALO-136S,PT. SWEET INDO LAMPUNG,2021-09-21 16:19:25,MSC,,D,MEDUUL292577
MEDU6990011,20,GP,DM,28260,2220,05/15,MERATUS GORONTALO-136S,PT. CHAROEN POKPHAND INDONESIA,2021-09-21 16:23:43,MSC,,B,MEDUDL552640
MEDU2602329,20,GP,AV,28200,2280,04/14,MERATUS GORONTALO-S136,MSC,2021-09-21 17:07:23,MSC,,C,PNJMTY275136
TGBU3094708,20,GP,AV,28300,2180,05/07,MERATUS GORONTALO-S136,MSC,2021-09-21 17:07:31,MSC,,C,PNJMTY275136
MSCU2533638,20,OT,DM,28180,2300,01/07,MERATUS GORONTALO-136S,PT. SWEET INDO LAMPUNG,2021-09-22 10:22:57,MSC,,C,MEDUUL292577
TRLU3988571,20,OT,DM,28180,2300,06/07,MERATUS GORONTALO-136S,PT. SWEET INDO LAMPUNG,2021-09-22 10:23:11,MSC,,C,MEDUUL292577
MSCU3504505,20,GP,AV,28200,2280,01/06,MERATUS GORONTALO-136S,PT. CHAROEN POKPHAND INDONESIA,2021-09-22 13:28:27,MSC,,D,MEDUDL552640
MSCU6302508,20,GP,AV,28200,2280,08/05,MERATUS GORONTALO-136S,PT. GREAT GIANT PINEAPPLE,2021-09-22 15:40:39,MSC,,C,MEDUQ5938640
MSCU6380970,20,GP,DM,28310,2170,04/05,MERATUS GORONTALO-136S,PT. GREAT GIANT PINEAPPLE,2021-09-22 15:41:48,MSC,,C,MEDUQ5938640
MSCU4394552,40,GP,AV,28860,3640,10/18,MERATUS GORONTALO-136S,PT. CJ CHEILJEDANG FEED LAMPUN,2021-09-23 08:40:12,MSC,,A,MEDUBA792838.
MEDU2235481,20,GP,DM,28200,2280,05/07,MERATUS GORONTALO-136S,PT. GREAT GIANT PINEAPPLE,2021-09-23 10:15:42,MSC,,C,MEDUQ5938640
GLDU5400382,20,GP,AV,28250,2230,04/08,MERATUS GORONTALO-136S,PT. GREAT GIANT PINEAPPLE,2021-09-23 10:15:59,MSC,,C,MEDUQ5938640
MEDU3514177,20,GP,DM,28200,2280,05/08,MERATUS GORONTALO-136S,PT. GREAT GIANT PINEAPPLE,2021-09-23 10:26:07,MSC,,C,MEDUQ5938640
MEDU2348791,20,GP,DM,28200,2280,09/07,MERATUS GORONTALO-136S,PT. GREAT GIANT PINEAPPLE,2021-09-23 10:45:28,MSC,,C,MEDUQ5938640
TGHU2495586,20,GP,DM,28280,2200,08/02,MERATUS GORONTALO-136S,PT. CENTRAL PERTIWI BAHARI,2021-09-24 10:03:38,MSC,,D,MEDUAI092126
